Source_System,Primary_Label,CURIE,Formal_Label,Concept_Type,Hierarchy_Path,Synonyms,Description,Parent_IDs,Concept_ID,URI,Has_Translation,Status,Crosswalks,Extraction_Date,working_category,review_status
Medical Subject Headings,Islamic Ethics,MeSH:M0011739,,meshv:Concept,Humanities > Religion > Islam > Islamic Ethics,,,D007514,M0011739,http://id.nlm.nih.gov/mesh/M0011739,,active,,2026-03-14 10:14:13,beliefs,Human Reviewed
Medical Subject Headings,Muslims,MeSH:M0011740,,meshv:Concept,Humanities > Religion > Islam > Muslims,,,D007514,M0011740,http://id.nlm.nih.gov/mesh/M0011740,,active,,2026-03-14 10:14:14,identities,Human Reviewed
Medical Subject Headings,Judaism,MeSH:D007599,,meshv:TopicalDescriptor,Humanities > Religion > Judaism,,The monotheistic religion of the Jews based on the teachings of the Hebrew Scriptures (Torah).,D012067,D007599,http://id.nlm.nih.gov/mesh/D007599,,active,,2026-03-14 10:14:14,identities,Human Reviewed
Medical Subject Headings,Jewish Ethics,MeSH:M0011869,,meshv:Concept,Humanities > Religion > Judaism > Jewish Ethics,,,D007599,M0011869,http://id.nlm.nih.gov/mesh/M0011869,,active,,2026-03-14 10:14:15,beliefs,Human Reviewed
Medical Subject Headings,Religious Missions,MeSH:D008921,,meshv:TopicalDescriptor,Humanities > Religion > Religious Missions,Missions,"Programs or projects established by religious groups or institution to support and provide missionary activities, including sharing faith or providing educational, medical, or other assistance.",D000073576 | D012067,D008921,http://id.nlm.nih.gov/mesh/D008921,,active,,2026-03-14 10:14:16,communities,Human Reviewed
Medical Subject Headings,Theology,MeSH:D028725,,meshv:TopicalDescriptor,Humanities > Religion > Theology,,"The study of religion and religious belief, or a particular system or school of religious beliefs and teachings (from online Cambridge Dictionary of American English, 2000 and WordNet: An Electronic Lexical Database, 1997)",D012067,D028725,http://id.nlm.nih.gov/mesh/D028725,,active,,2026-03-14 10:14:17,beliefs,Human Reviewed
Medical Subject Headings,Religion and Medicine,MeSH:D012068,,meshv:TopicalDescriptor,Humanities > Religion > Religion and Medicine,Medicine and Religion,The interrelationship of medicine and religion.,D012067,D012068,http://id.nlm.nih.gov/mesh/D012068,,active,,2026-03-14 10:14:18,religious other,Human Reviewed
Medical Subject Headings,Religious and Spiritual Coping,MeSH:M000766948,,meshv:Concept,Humanities > Religion > Religion and Medicine > Religious and Spiritual Coping,,,D012068,M000766948,http://id.nlm.nih.gov/mesh/M000766948,,active,,2026-03-14 10:14:18,practices,Human Reviewed
Medical Subject Headings,Spiritual Coping,MeSH:M000753121,,meshv:Concept,Humanities > Religion > Religion and Medicine > Spiritual Coping,Religiosity Coping,,D012068,M000753121,http://id.nlm.nih.gov/mesh/M000753121,,active,,2026-03-14 10:14:18,practices,Human Reviewed
Medical Subject Headings,Religion and Psychology,MeSH:D012069,,meshv:TopicalDescriptor,Humanities > Religion > Religion and Psychology,"Psychology and Religion | Psychology, Religion | Religion, Psychology",The interrelationship of psychology and religion.,D011579 | D012067,D012069,http://id.nlm.nih.gov/mesh/D012069,,active,,2026-03-14 10:14:19,religious other,Human Reviewed
Medical Subject Headings,Religion and Science,MeSH:D012070,,meshv:TopicalDescriptor,Humanities > Religion > Religion and Science,,The interrelationship of science and religion.,D012067,D012070,http://id.nlm.nih.gov/mesh/D012070,,active,,2026-03-14 10:14:20,religious other,Human Reviewed
Medical Subject Headings,Religion and Sex,MeSH:D012071,,meshv:TopicalDescriptor,Humanities > Religion > Religion and Sex,,The interrelationship of religion and sexual practices and beliefs.,D012067,D012071,http://id.nlm.nih.gov/mesh/D012071,,active,,2026-03-14 10:14:21,religious other,Human Reviewed
Medical Subject Headings,Religious Philosophies,MeSH:D012072,,meshv:TopicalDescriptor,Humanities > Religion > Religious Philosophies,,Sets of beliefs on the nature of the universe or Man.,D012067,D012072,http://id.nlm.nih.gov/mesh/D012072,,active,,2026-03-14 10:14:22,beliefs,Human Reviewed
Medical Subject Headings,Taoism,MeSH:M0389345,,meshv:Concept,Humanities > Religion > Religious Philosophies > Taoism,,"A Chinese philosophy and system of religion that is based on the teachings of Lao-tsu in the 6th century B.C. and on subsequent revelations. (from American Heritage College Dictionary, 4th ed)",D012072,M0389345,http://id.nlm.nih.gov/mesh/M0389345,,active,,2026-03-14 10:14:22,identities,Human Reviewed
Medical Subject Headings,Intelligent Design,MeSH:M0545923,,meshv:Concept,Humanities > Religion > Religious Philosophies > Intelligent Design,,"Assertion that the presence of complex life on earth is best explained by the creative actions of an intelligent designer, not the chance consequences of random mutation and differential survival that natural selection proposes.",D012072,M0545923,http://id.nlm.nih.gov/mesh/M0545923,,active,,2026-03-14 10:14:22,beliefs,Human Reviewed
Medical Subject Headings,Christianity,MeSH:D002835,,meshv:TopicalDescriptor,Humanities > Religion > Christianity,,"The religion stemming from the life, teachings, and death of Jesus Christ: the religion that believes in God as the Father Almighty who works redemptively through the Holy Spirit for men's salvation and that affirms Jesus Christ as Lord and Savior who proclaimed to man the gospel of salvation. (From Webster, 3d ed)",D012067,D002835,http://id.nlm.nih.gov/mesh/D002835,,active,,2026-03-14 10:14:23,identities,Human Reviewed
Medical Subject Headings,Christian Ethics,MeSH:M0004353,,meshv:Concept,Humanities > Religion > Christianity > Christian Ethics,,,D002835,M0004353,http://id.nlm.nih.gov/mesh/M0004353,,active,,2026-03-14 10:14:24,beliefs,Human Reviewed
Medical Subject Headings,Stigmata,MeSH:M0004362,,meshv:Concept,Humanities > Religion > Christianity > Stigmata,,,D002835,M0004362,http://id.nlm.nih.gov/mesh/M0004362,,active,,2026-03-14 10:14:24,religious other,Human Reviewed
Medical Subject Headings,Hinduism,MeSH:D018596,,meshv:TopicalDescriptor,Humanities > Religion > Hinduism,,"A complex body of social, cultural, and religious beliefs and practices evolved in and largely confined to the Indian subcontinent and marked by a caste system, an outlook tending to view all forms and theories as aspects of one eternal being and truth, and the practice of the way of works, the way of knowledge, or the way of devotion as a means of release from the round of rebirths. (From Webster, 3d ed)",D012067,D018596,http://id.nlm.nih.gov/mesh/D018596,,active,,2026-03-14 10:14:25,identities,Human Reviewed
Medical Subject Headings,Hindu Ethics,MeSH:M0027876,,meshv:Concept,Humanities > Religion > Hinduism > Hindu Ethics,,,D018596,M0027876,http://id.nlm.nih.gov/mesh/M0027876,,active,,2026-03-14 10:14:25,beliefs,Human Reviewed
Medical Subject Headings,Spirit Possession,MeSH:D000067496,,meshv:TopicalDescriptor,Humanities > Religion > Religion and Medicine > Spirit Possession,Demon Possession | Demonic Possession,The idea that abnormal behavior or a medical condition is evidence that a person is under the control of a supernatural power or spirit. This belief was most commonly held in religion and medicine of the medieval period and is also held in many tribal cultures today.,D012068,D000067496,http://id.nlm.nih.gov/mesh/D000067496,,active,,2026-03-14 10:14:26,beliefs,Human Reviewed
Medical Subject Headings,Spirituality,MeSH:D029181,,meshv:TopicalDescriptor,Humanities > Religion > Religion and Psychology > Spirituality,Spiritual Sensitivity,"Sensitivity or attachment to religious values, or to things of the spirit as opposed to material or worldly interests. (from Merriam-Webster's Collegiate Dictionary, 10th ed, and Oxford English Dictionary, 2nd ed)",D012069,D029181,http://id.nlm.nih.gov/mesh/D029181,,active,,2026-03-14 10:14:27,religious other,Human Reviewed
Medical Subject Headings,Pastoral Care,MeSH:D010327,,meshv:TopicalDescriptor,Humanities > Religion > Religion and Psychology > Pastoral Care,,"Counseling or comfort given by ministers, priests, rabbis, etc., to those in need of help with emotional problems or stressful situations.",D003376 | D012069,D010327,http://id.nlm.nih.gov/mesh/D010327,,active,,2026-03-14 10:14:28,practices,Human Reviewed
Medical Subject Headings,Pastoral Psychology,MeSH:M0016003,,meshv:Concept,Humanities > Religion > Religion and Psychology > Pastoral Care > Pastoral Psychology,"Psychology, Pastoral",,D010327,M0016003,http://id.nlm.nih.gov/mesh/M0016003,,active,,2026-03-14 10:14:28,religious other,Human Reviewed
Medical Subject Headings,Confucianism,MeSH:D032903,,meshv:TopicalDescriptor,Humanities > Religion > Religious Philosophies > Confucianism,,"A school of thought and set of moral, ethical, and political teachings usually considered to be founded by Confucius in 6th-5th century B.C. China. (from Cambridge Dictionary of Philosophy, 1995)",D012072,D032903,http://id.nlm.nih.gov/mesh/D032903,,active,,2026-03-14 10:14:29,identities,Human Reviewed
Medical Subject Headings,Mysticism,MeSH:D009228,,meshv:TopicalDescriptor,Humanities > Religion > Religious Philosophies > Mysticism,,A philosophy based upon spiritual intuition that is believed to transcend ordinary sensory experiences or understanding.,D012072,D009228,http://id.nlm.nih.gov/mesh/D009228,,active,,2026-03-14 10:14:30,identities,Human Reviewed
Medical Subject Headings,Spiritualism,MeSH:D013140,,meshv:TopicalDescriptor,Humanities > Religion > Religious Philosophies > Spiritualism,,Religious philosophy expressing the fundamental belief that departed spirits may be contacted by the living through a medium.,D012072,D013140,http://id.nlm.nih.gov/mesh/D013140,,active,,2026-03-14 10:14:31,identities,Human Reviewed
Medical Subject Headings,Yoga,MeSH:D015013,,meshv:TopicalDescriptor,Humanities > Religion > Religious Philosophies > Yoga,,"A major orthodox system of Hindu philosophy based on Sankhya (metaphysical dualism) but differing from it in being theistic and characterized by the teaching of raja-yoga as a practical method of liberating the self. It includes a system of exercises for attaining bodily or mental control and well-being with liberation of the self and union with the universal spirit. (From Webster, 3d ed)",D012072 | D026241 | D026441 | D026443,D015013,http://id.nlm.nih.gov/mesh/D015013,,active,,2026-03-14 10:14:32,identities,Human Reviewed
Medical Subject Headings,Catholicism,MeSH:D002410,,meshv:TopicalDescriptor,Humanities > Religion > Christianity > Catholicism,Roman Catholicism,"The Christian faith, practice, or system of the Catholic Church, specifically the Roman Catholic, the Christian church that is characterized by a hierarchic structure of bishops and priests in which doctrinal and disciplinary authority are dependent upon apostolic succession, with the pope as head of the episcopal college. (From Webster, 3d ed; American Heritage Dictionary, 2d college ed)",D002835,D002410,http://id.nlm.nih.gov/mesh/D002410,,active,,2026-03-14 10:14:33,identities,Human Reviewed
Medical Subject Headings,Roman Catholic Ethics,MeSH:M0003678,,meshv:Concept,Humanities > Religion > Christianity > Catholicism > Roman Catholic Ethics,,,D002410,M0003678,http://id.nlm.nih.gov/mesh/M0003678,,active,,2026-03-14 10:14:33,beliefs,Human Reviewed
Medical Subject Headings,Roman Catholics,MeSH:M0003679,,meshv:Concept,Humanities > Religion > Christianity > Catholicism > Roman Catholics,,,D002410,M0003679,http://id.nlm.nih.gov/mesh/M0003679,,active,,2026-03-14 10:14:34,identities,Human Reviewed
Medical Subject Headings,Church of Jesus Christ of Latter-day Saints,MeSH:D034682,,meshv:TopicalDescriptor,Humanities > Religion > Christianity > Church of Jesus Christ of Latter-day Saints,Church of Latter-day Saints,"A group of religious bodies tracing their origin to Joseph Smith in 1830 and accepting the Book of Mormon as divine revelation. (from Merriam-Webster's Collegiate Dictionary, 10th ed)",D002835,D034682,http://id.nlm.nih.gov/mesh/D034682,,active,,2026-03-14 10:14:34,identities,Human Reviewed
Medical Subject Headings,Mormons,MeSH:M0416229,,meshv:Concept,Humanities > Religion > Christianity > Church of Jesus Christ of Latter-day Saints > Mormons,,,D034682,M0416229,http://id.nlm.nih.gov/mesh/M0416229,,active,,2026-03-14 10:14:35,identities,Human Reviewed
Medical Subject Headings,Eastern Orthodoxy,MeSH:D033003,,meshv:TopicalDescriptor,Humanities > Religion > Christianity > Eastern Orthodoxy,,"The name given to the religion of the body of modern churches, including among others the Greek and Russian Orthodox, that is derived from the church of the Byzantine Empire, adheres to the Byzantine rite, and acknowledges the honorary primacy of the patriarch of Constantinople. (from American Heritage Dictionary of the English Language, 4th ed)",D002835,D033003,http://id.nlm.nih.gov/mesh/D033003,,active,,2026-03-14 10:14:36,identities,Human Reviewed
Medical Subject Headings,Eastern Orthodox Ethics,MeSH:M0004355,,meshv:Concept,Humanities > Religion > Christianity > Eastern Orthodoxy > Eastern Orthodox Ethics,,,D033003,M0004355,http://id.nlm.nih.gov/mesh/M0004355,,active,,2026-03-14 10:14:36,beliefs,Human Reviewed
